Age,Experience,Education,JobLevel,Department,JobRole,PerformanceRating,ProjectsCompleted,Certifications,WeeklyHours,OvertimeHours,TeamSize,LeadershipScore,SkillMatchScore,YearsInRole,Promotions,EmploymentType,LocationType,CompanySize,JobSatisfaction,Salary_INR
24.0,3.0,PhD,Senior,IT,Analyst,4.0,36.0,7.0,35.0,12.0,9.0,3.4,94.3,6.0,2.0,Contract,Remote,MNC,1.0,619030.01
31.0,11.0,PhD,Mid,Finance,Manager,3.0,22.0,3.0,48.0,12.0,13.0,5.6,73.9,2.0,0.0,Contract,Office,Startup,1.0,1044688.26
23.0,1.0,BTech,Senior,IT,Manager,1.0,7.0,4.0,37.0,1.0,5.0,4.1,56.5,1.0,1.0,Contract,Office,MNC,5.0,481890.19
46.0,25.0,MTech,Mid,IT,Manager,5.0,39.0,7.0,41.0,8.0,8.0,8.2,67.9,3.0,1.0,Contract,Office,Startup,5.0,1840333.79
42.0,20.0,BTech,Junior,Finance,Manager,1.0,35.0,2.0,44.0,7.0,14.0,7.8,86.0,3.0,3.0,Full-Time,Office,MNC,1.0,1487108.08
39.0,19.0,MTech,Mid,Sales,Manager,2.0,31.0,2.0,56.0,4.0,13.0,6.7,64.4,6.0,1.0,Contract,Office,MNC,3.0,1493697.92
43.0,23.0,BTech,Mid,Sales,Analyst,2.0,32.0,2.0,59.0,9.0,11.0,7.3,83.8,4.0,3.0,Full-Time,Remote,Startup,1.0,1656060.4
51.0,29.0,BCA,Senior,IT,Developer,3.0,18.0,2.0,42.0,11.0,14.0,7.5,71.6,6.0,2.0,Contract,Remote,Startup,3.0,1978784.53
54.0,33.0,BTech,Mid,Sales,Manager,4.0,23.0,1.0,52.0,2.0,5.0,6.7,86.7,5.0,2.0,Contract,Hybrid,MNC,4.0,2224565.54
27.0,4.0,PhD,Senior,HR,Analyst,4.0,5.0,1.0,51.0,2.0,10.0,1.6,88.1,4.0,2.0,Contract,Office,MNC,5.0,647549.76
34.0,11.0,PhD,Mid,Sales,Manager,3.0,33.0,1.0,46.0,12.0,13.0,3.3,63.5,2.0,3.0,Contract,Office,MNC,1.0,1063685.81
41.0,19.0,BCA,Mid,Sales,Developer,2.0,12.0,6.0,58.0,11.0,11.0,8.5,63.5,3.0,1.0,Full-Time,Remote,Startup,5.0,1527662.25
34.0,14.0,BTech,Senior,IT,Developer,4.0,3.0,5.0,47.0,12.0,7.0,8.1,55.2,4.0,3.0,Contract,Office,Startup,5.0,1229884.8
43.0,22.0,MTech,Senior,IT,Manager,2.0,15.0,5.0,58.0,8.0,4.0,4.0,85.5,4.0,1.0,Contract,Hybrid,MNC,2.0,1561695.55
42.0,19.0,MTech,Senior,Finance,Developer,2.0,33.0,3.0,59.0,2.0,3.0,4.6,93.4,4.0,2.0,Contract,Remote,MNC,5.0,1393967.46
35.0,15.0,PhD,Junior,Finance,Developer,,21.0,6.0,38.0,1.0,12.0,5.2,62.5,4.0,2.0,Full-Time,Office,Startup,4.0,1216516.21
26.0,3.0,MTech,Senior,IT,Manager,4.0,31.0,2.0,36.0,12.0,12.0,8.6,83.3,5.0,2.0,Contract,Office,MNC,3.0,770526.94
41.0,21.0,PhD,Junior,IT,Analyst,,18.0,1.0,43.0,13.0,11.0,6.1,63.5,4.0,0.0,Contract,Hybrid,MNC,3.0,1475912.57
33.0,11.0,BCA,Junior,IT,Developer,4.0,23.0,3.0,49.0,6.0,3.0,5.0,87.6,5.0,2.0,Contract,Remote,Startup,5.0,1013847.46
50.0,29.0,BCA,Senior,Finance,Analyst,4.0,27.0,4.0,49.0,0.0,4.0,4.8,58.5,3.0,0.0,Contract,,Startup,3.0,1953368.85
33.0,11.0,PhD,Mid,Finance,Analyst,3.0,2.0,0.0,45.0,6.0,4.0,2.8,54.5,2.0,0.0,Full-Time,Remote,Startup,4.0,1033373.02
33.0,10.0,PhD,Senior,HR,Developer,4.0,6.0,3.0,45.0,2.0,12.0,7.7,57.1,6.0,3.0,Contract,Office,MNC,5.0,1090164.85
41.0,20.0,MTech,Mid,HR,Analyst,3.0,20.0,6.0,36.0,5.0,6.0,1.7,53.9,1.0,1.0,Full-Time,Hybrid,Startup,5.0,1431999.73
47.0,25.0,PhD,Mid,Finance,Manager,,23.0,6.0,41.0,3.0,6.0,6.0,91.7,1.0,1.0,Full-Time,Hybrid,Startup,3.0,1727885.05
54.0,32.0,MTech,Mid,Finance,Manager,3.0,14.0,3.0,35.0,5.0,7.0,9.5,84.6,3.0,0.0,Contract,Hybrid,Startup,4.0,2233428.14
49.0,29.0,BTech,Senior,Sales,Manager,2.0,15.0,4.0,57.0,14.0,14.0,9.3,93.7,1.0,3.0,Contract,Remote,Startup,1.0,1992055.54
52.0,32.0,MTech,Senior,Finance,Developer,4.0,20.0,4.0,50.0,4.0,10.0,3.4,99.2,2.0,1.0,Full-Time,Hybrid,MNC,3.0,2071237.11
50.0,30.0,PhD,Junior,Sales,Manager,3.0,15.0,0.0,37.0,14.0,12.0,1.7,54.0,4.0,1.0,Full-Time,Hybrid,MNC,3.0,1968005.39
44.0,24.0,PhD,Junior,Sales,Analyst,,15.0,0.0,45.0,12.0,11.0,5.4,52.3,2.0,2.0,Contract,Remote,MNC,1.0,1714843.12
32.0,9.0,MTech,Mid,IT,Manager,5.0,26.0,,42.0,5.0,13.0,5.4,51.2,1.0,1.0,Full-Time,Remote,Startup,4.0,973645.54
39.0,16.0,MTech,Senior,HR,Analyst,3.0,31.0,6.0,57.0,7.0,2.0,3.5,96.0,5.0,2.0,Full-Time,Remote,Startup,4.0,1224479.34
27.0,5.0,BCA,Senior,Finance,Developer,1.0,39.0,2.0,52.0,8.0,7.0,3.0,77.7,7.0,0.0,Full-Time,Remote,MNC,5.0,574524.92
43.0,23.0,MTech,Senior,Sales,Manager,5.0,32.0,2.0,47.0,9.0,2.0,3.5,66.0,2.0,2.0,Contract,Remote,MNC,1.0,1653292.81
26.0,4.0,MTech,Senior,Finance,Analyst,3.0,31.0,4.0,40.0,12.0,14.0,7.2,75.4,6.0,3.0,Full-Time,Hybrid,Startup,4.0,677979.95
27.0,5.0,PhD,Mid,HR,Developer,5.0,13.0,0.0,52.0,1.0,12.0,1.5,58.6,2.0,0.0,Contract,Remote,MNC,5.0,749668.86
51.0,31.0,MTech,Junior,HR,Analyst,1.0,7.0,0.0,46.0,0.0,14.0,9.8,68.0,3.0,3.0,Full-Time,,Startup,5.0,2086012.12
44.0,60.0,MTech,Mid,Sales,Manager,5.0,19.0,,48.0,11.0,5.0,9.0,85.3,1.0,2.0,Contract,Office,Startup,4.0,1816345.46
32.0,9.0,BTech,Mid,HR,Manager,4.0,13.0,4.0,45.0,9.0,6.0,8.8,73.3,7.0,0.0,Contract,Office,Startup,2.0,1118076.29
23.0,3.0,PhD,Junior,IT,Manager,2.0,3.0,6.0,40.0,8.0,11.0,3.3,61.1,4.0,1.0,Full-Time,Office,Startup,4.0,554284.78
35.0,13.0,BCA,Junior,Sales,Developer,2.0,36.0,7.0,52.0,4.0,8.0,8.0,78.8,4.0,1.0,Full-Time,Office,MNC,5.0,1157728.08
30.0,8.0,PhD,Senior,Finance,Developer,1.0,39.0,4.0,55.0,11.0,4.0,8.5,59.3,5.0,3.0,Contract,Remote,MNC,2.0,893665.63
0.0,25.0,MTech,Senior,IT,Analyst,5.0,36.0,3.0,58.0,12.0,13.0,9.6,82.0,1.0,2.0,Contract,Remote,Startup,4.0,1883413.94
38.0,15.0,PhD,Senior,Sales,Developer,5.0,18.0,0.0,53.0,4.0,12.0,9.1,72.2,2.0,0.0,Contract,Office,MNC,2.0,1362900.2
22.0,0.0,BTech,Junior,Finance,Analyst,3.0,24.0,2.0,56.0,7.0,14.0,4.4,63.2,4.0,2.0,Contract,Office,Startup,3.0,408220.59
39.0,16.0,BTech,Junior,Finance,Analyst,1.0,18.0,6.0,55.0,5.0,7.0,2.8,53.7,6.0,0.0,Full-Time,Office,Startup,2.0,1201217.65
42.0,20.0,BTech,Mid,HR,Developer,1.0,4.0,6.0,57.0,10.0,14.0,8.3,95.5,3.0,3.0,Contract,Office,Startup,2.0,1547509.86
24.0,2.0,MTech,Senior,IT,Manager,1.0,4.0,,38.0,1.0,10.0,7.3,74.5,7.0,0.0,Contract,Hybrid,Startup,3.0,594707.11
42.0,21.0,PhD,Mid,HR,Analyst,1.0,12.0,3.0,55.0,8.0,5.0,8.8,52.1,5.0,2.0,Contract,Remote,MNC,2.0,1526603.87
52.0,32.0,BTech,Senior,HR,Developer,1.0,16.0,2.0,58.0,9.0,7.0,5.9,70.0,7.0,0.0,Full-Time,Remote,Startup,1.0,2025425.49
48.0,28.0,PhD,Junior,Sales,Analyst,1.0,14.0,5.0,45.0,7.0,5.0,7.8,94.0,2.0,2.0,Full-Time,Remote,Startup,4.0,1872031.43
46.0,24.0,BTech,Senior,Finance,Developer,2.0,5.0,2.0,40.0,1.0,8.0,8.0,56.2,1.0,0.0,Full-Time,Hybrid,MNC,4.0,1703098.44
43.0,23.0,BCA,Mid,HR,Analyst,1.0,3.0,3.0,56.0,7.0,4.0,8.9,74.9,3.0,1.0,Contract,,Startup,5.0,1630261.12
32.0,12.0,BCA,Senior,Finance,Manager,1.0,2.0,3.0,48.0,12.0,4.0,1.8,68.5,1.0,1.0,Full-Time,Office,MNC,5.0,1027486.78
54.0,32.0,MTech,Junior,IT,Developer,1.0,36.0,1.0,54.0,4.0,7.0,9.5,64.3,6.0,1.0,Full-Time,Office,MNC,2.0,2109059.78
41.0,19.0,BCA,Junior,Sales,Developer,2.0,23.0,2.0,44.0,14.0,6.0,1.1,59.6,2.0,2.0,Contract,Hybrid,MNC,3.0,1379950.22
35.0,15.0,BTech,Senior,HR,Manager,4.0,14.0,7.0,38.0,1.0,2.0,2.5,53.1,7.0,3.0,Contract,Office,MNC,1.0,1133170.47
27.0,6.0,BTech,Junior,HR,Manager,5.0,28.0,5.0,49.0,1.0,14.0,3.4,71.7,7.0,1.0,Contract,Remote,MNC,1.0,810380.43
28.0,5.0,PhD,Junior,HR,Developer,1.0,32.0,0.0,45.0,10.0,2.0,2.3,81.6,5.0,2.0,Full-Time,Remote,Startup,3.0,655057.4
49.0,26.0,BTech,Junior,IT,Analyst,,24.0,7.0,43.0,0.0,14.0,5.5,59.8,3.0,1.0,Full-Time,Remote,Startup,2.0,1827263.95
50.0,28.0,MTech,Mid,IT,Manager,4.0,10.0,7.0,37.0,7.0,11.0,1.9,88.7,1.0,3.0,Contract,Hybrid,MNC,1.0,1859311.15
28.0,7.0,BTech,Junior,Sales,Developer,1.0,21.0,0.0,56.0,14.0,9.0,9.4,54.4,5.0,0.0,Full-Time,Remote,MNC,5.0,842672.64
29.0,9.0,PhD,Senior,HR,Analyst,3.0,10.0,5.0,55.0,14.0,3.0,3.1,70.1,1.0,0.0,Contract,Hybrid,Startup,5.0,894559.8
45.0,24.0,BTech,Mid,HR,Developer,4.0,10.0,4.0,36.0,3.0,3.0,3.5,73.0,3.0,0.0,Full-Time,Hybrid,Startup,4.0,1651282.25
48.0,28.0,BTech,Senior,Sales,Analyst,5.0,18.0,0.0,55.0,6.0,6.0,9.8,56.7,2.0,1.0,Contract,Office,Startup,3.0,2053835.85
36.0,14.0,BTech,Mid,Sales,Developer,3.0,8.0,,50.0,7.0,5.0,9.9,70.4,7.0,3.0,Contract,Remote,Startup,5.0,1217464.61
43.0,50.0,PhD,Senior,Finance,Manager,4.0,29.0,6.0,47.0,11.0,2.0,5.3,58.6,6.0,2.0,Full-Time,Hybrid,MNC,1.0,1727898.39
37.0,14.0,MTech,Mid,HR,Manager,4.0,26.0,1.0,38.0,9.0,10.0,2.1,68.2,7.0,0.0,Contract,Hybrid,Startup,5.0,1155890.05
22.0,2.0,BCA,Senior,Sales,Manager,3.0,35.0,,47.0,2.0,4.0,9.0,88.3,7.0,3.0,Contract,Remote,MNC,1.0,720192.56
24.0,4.0,PhD,Senior,Finance,Developer,5.0,39.0,4.0,52.0,14.0,8.0,9.9,85.6,4.0,2.0,Contract,Remote,Startup,5.0,782686.78
44.0,22.0,MTech,Junior,Sales,Manager,2.0,34.0,1.0,50.0,1.0,5.0,2.7,74.1,6.0,0.0,Contract,Remote,MNC,5.0,1556838.44
41.0,21.0,MTech,Senior,Finance,Developer,5.0,24.0,,57.0,5.0,13.0,1.4,69.8,1.0,0.0,Contract,Hybrid,Startup,4.0,1546931.34
35.0,13.0,PhD,Mid,IT,Analyst,2.0,8.0,2.0,44.0,7.0,9.0,1.6,63.2,5.0,3.0,Full-Time,Office,MNC,3.0,1014939.51
27.0,7.0,BCA,Junior,Finance,Developer,4.0,36.0,4.0,49.0,14.0,2.0,1.4,59.1,1.0,3.0,Full-Time,Office,Startup,4.0,756338.9
37.0,17.0,BTech,Senior,Sales,Analyst,2.0,3.0,0.0,40.0,1.0,8.0,5.6,61.1,5.0,1.0,Contract,Hybrid,Startup,4.0,1263724.85
33.0,13.0,PhD,Junior,Sales,Manager,2.0,35.0,,59.0,4.0,10.0,8.1,82.4,2.0,0.0,Contract,Hybrid,Startup,5.0,1207447.0
28.0,6.0,MTech,Junior,Sales,Developer,1.0,4.0,1.0,41.0,8.0,6.0,4.5,87.4,1.0,0.0,Contract,Office,Startup,2.0,718663.73
34.0,11.0,MTech,Mid,IT,Manager,4.0,29.0,4.0,46.0,12.0,8.0,1.7,92.6,2.0,2.0,Full-Time,Remote,Startup,2.0,1080451.87
35.0,14.0,MTech,Senior,Sales,Manager,3.0,3.0,6.0,54.0,9.0,4.0,4.9,83.8,6.0,2.0,Contract,Remote,Startup,1.0,1244828.47
51.0,31.0,BTech,Junior,Sales,Developer,5.0,17.0,3.0,35.0,8.0,8.0,3.7,78.1,5.0,3.0,Contract,Hybrid,MNC,2.0,1993325.21
43.0,23.0,BCA,Junior,HR,Manager,5.0,39.0,5.0,42.0,11.0,3.0,6.5,92.4,1.0,3.0,Full-Time,Hybrid,Startup,2.0,1735758.14
50.0,29.0,MTech,Junior,IT,Manager,1.0,38.0,3.0,59.0,13.0,9.0,5.7,84.4,5.0,1.0,Full-Time,Hybrid,Startup,3.0,1960117.1
42.0,19.0,PhD,Junior,HR,Analyst,3.0,2.0,4.0,57.0,4.0,5.0,5.3,66.8,2.0,0.0,Contract,Office,Startup,1.0,1359064.73
28.0,7.0,BCA,Senior,Finance,Analyst,4.0,29.0,3.0,46.0,4.0,8.0,5.5,74.5,6.0,3.0,Full-Time,Office,MNC,3.0,797932.56
36.0,16.0,BCA,Junior,HR,Manager,3.0,25.0,3.0,59.0,6.0,10.0,8.9,87.3,5.0,0.0,Full-Time,Remote,MNC,4.0,1458541.54
41.0,21.0,BTech,Mid,Finance,Manager,4.0,31.0,0.0,44.0,10.0,11.0,8.4,97.7,4.0,0.0,Contract,Remote,MNC,3.0,1663824.63
37.0,14.0,MTech,Senior,Sales,Analyst,2.0,5.0,1.0,44.0,10.0,5.0,8.6,51.3,4.0,2.0,Full-Time,Office,MNC,2.0,1316523.26
33.0,11.0,MTech,Junior,HR,Developer,1.0,24.0,2.0,58.0,3.0,2.0,1.4,60.7,6.0,0.0,Full-Time,Remote,Startup,3.0,847303.92
51.0,31.0,PhD,Senior,Finance,Manager,5.0,39.0,5.0,51.0,5.0,9.0,5.8,92.7,1.0,2.0,Contract,Office,MNC,3.0,2162761.13
25.0,3.0,BCA,Mid,HR,Developer,4.0,26.0,6.0,35.0,2.0,12.0,7.3,69.6,6.0,3.0,Contract,Remote,Startup,2.0,758952.13
35.0,14.0,BTech,Mid,Finance,Developer,5.0,30.0,6.0,57.0,4.0,5.0,8.1,55.7,6.0,2.0,Full-Time,Office,MNC,1.0,1299667.99
25.0,2.0,MTech,Mid,Finance,Developer,4.0,18.0,6.0,39.0,5.0,4.0,1.1,84.8,4.0,2.0,Full-Time,Office,MNC,2.0,517358.58
54.0,32.0,BTech,Junior,Finance,Manager,4.0,16.0,7.0,39.0,5.0,4.0,2.1,51.5,5.0,1.0,Contract,Remote,Startup,5.0,2087742.41
30.0,7.0,PhD,Junior,HR,Developer,4.0,33.0,0.0,59.0,13.0,6.0,9.0,58.5,3.0,2.0,Contract,Hybrid,Startup,3.0,938801.87
31.0,10.0,BTech,Junior,Finance,Analyst,1.0,26.0,2.0,42.0,11.0,9.0,5.7,85.7,7.0,3.0,Full-Time,Remote,Startup,4.0,990890.67
35.0,12.0,MTech,Junior,Sales,Manager,5.0,20.0,6.0,41.0,3.0,3.0,2.6,92.8,5.0,0.0,Full-Time,Office,MNC,5.0,1113639.18
37.0,17.0,MTech,Junior,Finance,Analyst,5.0,19.0,1.0,59.0,11.0,14.0,7.4,66.4,3.0,3.0,Contract,Remote,MNC,5.0,1370295.11
27.0,4.0,PhD,Mid,Finance,Manager,2.0,12.0,7.0,45.0,1.0,8.0,6.3,88.5,7.0,2.0,Contract,Office,MNC,3.0,766214.46
51.0,28.0,MTech,Junior,Sales,Developer,5.0,30.0,2.0,55.0,12.0,6.0,6.2,92.4,2.0,1.0,Full-Time,Office,Startup,4.0,1938382.28
255.0,17.0,MTech,Mid,IT,Developer,,28.0,4.0,59.0,5.0,6.0,9.4,85.9,5.0,1.0,Contract,Remote,MNC,4.0,1388782.1
47.0,26.0,PhD,Senior,IT,Developer,5.0,28.0,,47.0,5.0,2.0,7.8,88.5,1.0,1.0,Full-Time,,Startup,4.0,1869732.8
52.0,31.0,BCA,Junior,Sales,Manager,3.0,34.0,7.0,51.0,12.0,4.0,4.5,63.7,2.0,1.0,Full-Time,Hybrid,Startup,2.0,2094260.64
26.0,5.0,BCA,Mid,HR,Developer,1.0,2.0,0.0,35.0,0.0,9.0,2.0,85.9,5.0,1.0,Full-Time,Hybrid,MNC,2.0,575555.67
27.0,6.0,BCA,Senior,Finance,Developer,5.0,6.0,1.0,53.0,1.0,6.0,6.2,62.3,5.0,1.0,Full-Time,Office,MNC,2.0,815128.4
36.0,13.0,MTech,Junior,HR,Developer,1.0,19.0,3.0,40.0,6.0,2.0,1.3,63.5,6.0,3.0,Full-Time,Remote,Startup,4.0,1044718.14
25.0,5.0,MTech,Mid,IT,Analyst,3.0,4.0,1.0,36.0,8.0,6.0,7.7,69.0,6.0,3.0,Full-Time,Office,Startup,5.0,748251.22
22.0,0.0,MTech,Junior,Finance,Manager,2.0,30.0,6.0,47.0,4.0,8.0,5.8,56.8,6.0,1.0,Full-Time,Remote,MNC,1.0,498767.26
45.0,25.0,BCA,Mid,IT,Analyst,2.0,28.0,7.0,38.0,7.0,12.0,7.1,65.9,2.0,1.0,Contract,Office,Startup,5.0,1735455.03
38.0,16.0,BTech,Senior,Sales,Manager,5.0,17.0,4.0,37.0,9.0,10.0,3.3,93.5,7.0,3.0,Full-Time,,Startup,3.0,1325509.69
42.0,19.0,PhD,Senior,Sales,Manager,1.0,38.0,3.0,43.0,11.0,4.0,2.6,77.7,1.0,2.0,Contract,Remote,MNC,2.0,1367999.01
46.0,25.0,PhD,Senior,Finance,Manager,3.0,16.0,4.0,38.0,13.0,6.0,5.9,75.5,3.0,1.0,Contract,Office,MNC,5.0,1779403.73
47.0,27.0,PhD,Mid,HR,Analyst,,25.0,,38.0,6.0,6.0,3.3,93.4,1.0,2.0,Full-Time,Remote,MNC,2.0,1713880.09
32.0,9.0,PhD,Senior,Finance,Analyst,4.0,13.0,7.0,37.0,3.0,6.0,3.8,67.7,4.0,3.0,Full-Time,Hybrid,Startup,3.0,852877.18
36.0,16.0,MTech,Junior,Finance,Manager,5.0,2.0,3.0,42.0,3.0,7.0,8.6,58.2,5.0,3.0,Full-Time,Hybrid,MNC,4.0,1473309.25
23.0,2.0,PhD,Senior,IT,Analyst,3.0,28.0,5.0,54.0,12.0,5.0,2.9,70.3,1.0,0.0,Contract,Hybrid,Startup,4.0,552638.91
30.0,7.0,MTech,Mid,IT,Analyst,5.0,3.0,5.0,55.0,0.0,6.0,9.6,63.4,2.0,1.0,Contract,Hybrid,Startup,3.0,979127.02
36.0,16.0,BCA,Senior,HR,Analyst,2.0,2.0,6.0,37.0,14.0,5.0,4.6,82.9,7.0,0.0,Full-Time,Hybrid,MNC,2.0,1200238.06
50.0,27.0,MTech,Junior,HR,Analyst,3.0,32.0,3.0,43.0,7.0,14.0,9.0,83.3,4.0,1.0,Contract,Remote,Startup,4.0,1905234.88
38.0,17.0,BTech,Mid,Finance,Developer,3.0,17.0,,45.0,6.0,11.0,6.1,97.4,7.0,0.0,Full-Time,Hybrid,Startup,1.0,1360990.61
39.0,17.0,MTech,Junior,Finance,Developer,1.0,24.0,6.0,45.0,10.0,8.0,1.2,85.8,5.0,1.0,Full-Time,Office,MNC,2.0,1172543.46
49.0,26.0,PhD,Mid,Sales,Developer,,8.0,6.0,37.0,3.0,6.0,7.1,59.6,7.0,1.0,Contract,Office,MNC,4.0,1790520.38
36.0,13.0,BTech,Senior,Finance,Manager,4.0,3.0,1.0,37.0,10.0,11.0,3.7,56.3,1.0,3.0,Full-Time,Remote,MNC,5.0,1224138.57
43.0,20.0,PhD,Senior,IT,Analyst,,15.0,2.0,49.0,2.0,2.0,7.8,98.8,2.0,2.0,Full-Time,Remote,MNC,2.0,1568977.39
47.0,25.0,BTech,Mid,Finance,Analyst,2.0,26.0,3.0,59.0,6.0,8.0,10.0,86.3,1.0,3.0,Contract,Hybrid,Startup,4.0,1708481.36
54.0,34.0,BTech,Mid,Finance,Analyst,3.0,32.0,4.0,53.0,5.0,6.0,4.1,78.9,3.0,3.0,Full-Time,Remote,MNC,3.0,2147852.83
22.0,0.0,BTech,Junior,HR,Manager,1.0,3.0,4.0,48.0,14.0,7.0,4.6,90.7,7.0,3.0,Full-Time,Remote,Startup,2.0,456650.73
42.0,20.0,BTech,Senior,IT,Analyst,4.0,34.0,0.0,58.0,2.0,8.0,7.8,92.8,4.0,0.0,Full-Time,Office,MNC,1.0,1574915.01
28.0,8.0,MTech,Mid,HR,Manager,2.0,7.0,1.0,50.0,0.0,8.0,1.9,67.8,6.0,2.0,Full-Time,Remote,MNC,3.0,860913.21
34.0,13.0,BCA,Senior,IT,Manager,3.0,22.0,5.0,48.0,9.0,9.0,1.5,85.3,7.0,1.0,Full-Time,,MNC,5.0,1084469.16
53.0,32.0,MTech,Mid,IT,Manager,5.0,33.0,6.0,49.0,11.0,7.0,3.2,63.7,4.0,3.0,Full-Time,Remote,Startup,3.0,2119851.79
52.0,31.0,BTech,Senior,Sales,Developer,2.0,36.0,5.0,57.0,11.0,7.0,9.2,96.3,2.0,1.0,Full-Time,Hybrid,Startup,2.0,2164940.99
26.0,4.0,BCA,Mid,Sales,Analyst,5.0,25.0,7.0,50.0,0.0,13.0,1.9,90.5,2.0,0.0,Contract,Remote,Startup,3.0,707485.2
46.0,23.0,BCA,Junior,Finance,Manager,3.0,34.0,2.0,50.0,4.0,12.0,1.9,97.1,2.0,3.0,Full-Time,Hybrid,MNC,3.0,1630826.97
31.0,8.0,PhD,Senior,IT,Developer,2.0,16.0,3.0,54.0,0.0,2.0,9.7,69.8,6.0,2.0,Full-Time,Hybrid,MNC,2.0,945481.45
37.0,14.0,PhD,Junior,Finance,Analyst,3.0,17.0,1.0,35.0,11.0,5.0,3.6,65.6,4.0,3.0,Contract,Hybrid,MNC,4.0,1108362.34
32.0,12.0,MTech,Senior,Finance,Developer,3.0,13.0,1.0,37.0,4.0,11.0,7.4,84.1,4.0,3.0,Full-Time,Remote,Startup,2.0,1143708.67
52.0,30.0,BCA,Senior,HR,Developer,,15.0,2.0,58.0,14.0,14.0,9.7,87.0,4.0,1.0,Contract,Office,MNC,2.0,2102733.23
28.0,5.0,BTech,Mid,Sales,Manager,3.0,18.0,,56.0,10.0,9.0,9.0,97.2,4.0,3.0,Contract,Hybrid,Startup,3.0,867926.99
48.0,28.0,PhD,Mid,Finance,Developer,3.0,18.0,0.0,48.0,2.0,3.0,7.1,52.4,7.0,2.0,Full-Time,Office,Startup,5.0,1832563.46
22.0,2.0,BCA,Senior,HR,Manager,5.0,20.0,2.0,47.0,14.0,2.0,8.1,91.9,6.0,0.0,Contract,Remote,Startup,1.0,777633.56
44.0,21.0,BCA,Junior,HR,Developer,1.0,33.0,0.0,45.0,14.0,14.0,3.1,92.4,6.0,3.0,Contract,Remote,Startup,4.0,1450687.99
51.0,29.0,BCA,Senior,IT,Manager,5.0,14.0,5.0,40.0,13.0,8.0,4.3,76.5,1.0,1.0,Contract,Office,MNC,5.0,1984417.39
53.0,33.0,MTech,Senior,IT,Analyst,4.0,15.0,0.0,49.0,5.0,14.0,3.0,65.6,7.0,0.0,Contract,Remote,MNC,2.0,2119173.56
44.0,23.0,MTech,Senior,Finance,Developer,5.0,16.0,,42.0,5.0,10.0,1.7,62.0,6.0,3.0,Contract,Remote,MNC,4.0,1645656.63
48.0,27.0,BTech,Mid,Finance,Developer,4.0,31.0,1.0,56.0,10.0,9.0,6.3,64.0,6.0,3.0,Contract,Hybrid,Startup,4.0,1900828.11
25.0,3.0,PhD,Junior,HR,Analyst,3.0,12.0,7.0,57.0,12.0,7.0,8.6,68.7,7.0,1.0,Contract,Hybrid,MNC,1.0,723465.37
31.0,11.0,MTech,Senior,IT,Manager,5.0,5.0,4.0,48.0,1.0,8.0,1.3,88.8,6.0,1.0,Contract,Remote,MNC,4.0,1033857.07
51.0,30.0,PhD,Senior,Sales,Manager,5.0,19.0,2.0,56.0,2.0,11.0,6.0,64.9,7.0,0.0,Full-Time,Office,MNC,3.0,2074883.64
23.0,0.0,BTech,Mid,HR,Developer,1.0,37.0,4.0,35.0,10.0,9.0,6.7,56.0,5.0,0.0,Contract,Remote,MNC,3.0,488316.58
37.0,15.0,PhD,Senior,Finance,Manager,3.0,35.0,6.0,43.0,13.0,10.0,6.1,78.5,7.0,2.0,Full-Time,Office,MNC,5.0,1349286.83
23.0,1.0,BTech,Senior,HR,Manager,2.0,3.0,6.0,43.0,0.0,12.0,3.0,67.1,5.0,0.0,Contract,Office,Startup,5.0,505347.55
32.0,10.0,MTech,Mid,Finance,Manager,3.0,3.0,2.0,46.0,2.0,3.0,4.9,50.0,6.0,1.0,Contract,Hybrid,MNC,1.0,1049796.61
44.0,24.0,MTech,Senior,IT,Manager,2.0,30.0,1.0,56.0,12.0,11.0,8.0,97.9,3.0,0.0,Full-Time,Office,Startup,1.0,1780413.37
33.0,12.0,BCA,Senior,Sales,Analyst,5.0,18.0,4.0,37.0,13.0,5.0,9.4,79.9,5.0,1.0,Full-Time,Office,MNC,4.0,1270686.66
54.0,34.0,PhD,Senior,Finance,Analyst,4.0,33.0,2.0,56.0,6.0,3.0,6.4,74.0,6.0,3.0,Contract,Hybrid,MNC,3.0,2205771.13
25.0,2.0,MTech,Senior,Finance,Analyst,4.0,15.0,6.0,41.0,12.0,8.0,4.9,85.2,1.0,3.0,Contract,Remote,Startup,3.0,605842.02
53.0,31.0,MTech,Senior,Sales,Manager,5.0,39.0,0.0,51.0,3.0,13.0,3.5,82.1,2.0,1.0,Contract,Office,Startup,1.0,2148810.68
52.0,31.0,MTech,Junior,IT,Manager,4.0,27.0,4.0,43.0,3.0,4.0,5.9,82.4,2.0,0.0,Contract,Remote,MNC,5.0,2096936.14
38.0,17.0,PhD,Mid,Sales,Analyst,4.0,5.0,5.0,54.0,4.0,7.0,7.0,86.1,1.0,3.0,Contract,Office,Startup,4.0,1400130.96
38.0,17.0,BTech,Junior,IT,Analyst,1.0,39.0,5.0,52.0,13.0,3.0,5.1,85.8,5.0,3.0,Full-Time,Office,Startup,1.0,1269360.9
52.0,29.0,PhD,Junior,Sales,Developer,4.0,17.0,5.0,38.0,12.0,11.0,4.0,59.2,4.0,0.0,Contract,Office,Startup,2.0,1968523.51
